alpha_lon_accel_max,alpha_lon_brake_max,alpha_lon_brake_min,response_time,robustness
3.5711023345672306,7.368448101214969,5.221897290076077,0.7862914200918872,2.6716997087094834
8.302256529187348,7.4864560700539045,3.6597008089567487,1.3771094775642958,2.9909555882343666
5.593669188599725,9.430887646738316,4.073023556651168,4.578426834806813,18.502658858166278
