robustness,alpha_lon_accel_max,alpha_lon_brake_max,alpha_lon_brake_min,response_time,alpha_lat_accel_max,alpha_lat_brake_min,lateral_fluctuation_margin,alpha_lon_brake_min_correct
3.525460628523805,4.823048860426474,6.7623165019036025,3.0445997062419603,1.1183178600718326,0.2530180968504745,0.2209555666982882,0.1096322047529642,0.6980321699719598
3.8503780599116064,4.87977914937399,6.837060105693062,3.0686078629018088,1.1476280551706075,0.2344588527648866,0.2130798194393174,0.10883873885525519,0.7252794094416821
4.45111559091832,4.33513893191428,6.008370601056931,3.7480175321731064,1.364619785753497,0.19800333095124056,0.15792583556323078,0.1052649000296898,0.6937055669830053
3.5313718481956164,2.7514556575330493,6.074174388336974,4.239846148179182,1.6809177379825122,0.19057460730683884,0.6340870886922338,0.06651593068403351,0.9594534753104225
4.23403705034424,0.866040041059834,6.6270688079218605,4.040145949153468,1.2771973171541167,0.3510177862346279,0.9982551791949376,0.04345202576973252,0.6909315977393103
4.142113059465723,0.3939230658035778,9.93888373379006,2.7601895855362226,0.855177672939746,0.3389331840167285,0.9780545354917819,0.017192120079154195,0.933387466461973
5.266596055400403,0.5489640310536885,10.09281796460674,2.7532894632197684,0.8329611706422023,0.3223713301618459,0.9406456056491553,0.015255132868627274,0.9272912702080371
5.24689625921929,1.6501837417598013,8.469313752331946,2.007532894632198,0.7112523148103274,0.44427954507499745,1.1175073071017967,0.02713099091363291,0.9937468268539907
4.4410797047746104,1.3641733192522332,8.197689882398384,2.5510681661414574,1.2312254109478922,0.5196154906477627,0.7710538975878107,0.005137736702726846,1.1538125475838226
5.420454673617141,5.120176438402735,11.192730140787424,2.0009499609203365,0.7257355744839704,0.44240783670818884,1.0374111055233954,0.02359451700186985,1.0769995406357662
5.9699155634673415,4.558767854420952,11.747159051117222,2.3519191690682772,0.7378277172683371,0.6028765243915125,1.221802504188764,0.00033494517001869683,1.2176935679032925
6.222283486446696,7.339154353064075,11.108534495869485,2.922785266719315,0.8219465660300019,0.2875422700482727,0.9642515404784688,0.003963741437714604,1.6466466424621322
5.666626932188419,7.769230534346452,11.409033182419009,3.7180797480436425,1.5843859265919353,0.5233601891777888,1.4586248553900505,0.0003729934651056195,1.5116157109172028
7.445771031104814,9.370021094931937,12.12726923390364,3.075003061105231,0.18045767106285648,0.005233601891778017,1.461163107155248,0.11586588019413177,1.309658698948504
5.61987083572583,9.478890966863814,12.12973894946762,3.1520706773145966,0.08688953199275562,0.029468300879210926,1.473452983135051,0.12472139539214105,1.2671705502695922
6.15690275951437,3.8472000813718923,13.27944397171327,2.0115207067731458,1.9859175860535316,0.27255365985897023,1.037238478284511,0.08231674822382537,1.1902030658742802
6.410282003960893,4.271278705486995,13.695427438730844,2.3612030528794077,2.27766829622107,0.3490580002198008,0.9680075567285791,0.10328875835206293,1.1993740646358475
8.795557136843042,4.342577088714233,13.886300069331853,2.233331918764815,2.425345699436889,0.37248267331691864,0.9013111783894492,0.09003279866671439,1.1735801394103789
8.592875600039608,7.207596270067257,11.823422505854957,2.806787817719406,2.268168508158435,0.5360571060380144,1.1223786411133283,0.05149789188775923,1.2670882263346506
10.090694509182294,7.209805925397744,11.81590313106951,2.8059159019341235,2.265621289515433,0.5374181648388793,1.1213457501820931,0.0517588016047888,1.2690996363861768
10.117119603318717,6.127425235246468,10.568415220735659,3.39927239789765,0.9489957631350959,0.6003870548425435,0.011312457501820892,0.44208275959701765,1.8478595754482399
18.77345538193681,4.143685067190751,10.098042062358132,3.547830421525056,0.7764565983676659,0.9420225262652558,0.3292675535640241,0.4275150630613104,1.8180984450685331
7.099464235866167,5.31882532880104,10.813594939519863,2.7660074702074304,0.8324308204100036,1.129004074292683,0.7369591591760378,0.3970022108228369,1.7104012362196583
6.6249740199546325,5.148966607812806,10.883243613177948,2.684511732786606,0.8037680410318944,1.1203788882665635,0.7249652409056502,0.3976886088163357,1.7384555892461662
7.398073051581618,4.373518308876611,12.84708272075478,2.279547440269126,0.4672109957524749,1.1505870185775404,0.5456591491462011,0.2710225551368926,1.4513037545609846
6.430074316425376,3.3912512159872445,12.259878596981086,2.3556690112124894,0.9873922355079537,1.3400949888902067,0.4631992595664143,0.18052271869324477,1.498623049345067
18.772746111017423,1.9600955917338467,12.33550280493012,3.33956427141208,1.41351845113694,1.1429635638418427,0.6508190569656103,0.1187302182182382,0.9848252649579234
18.02938356619928,4.258789158681779,12.94891914732437,2.1554949235503313,0.5285858921453562,1.1529206271628423,0.6260347801616564,0.26009818397653195,1.4096279572156294
6.7345594707417415,4.214445265391793,13.473238207816873,2.2389891688150154,0.33226924555604237,1.267321815251497,0.6512659734902037,0.24884627556056335,1.4366177499030979
6.424271449394705,4.272688533661111,13.575104065496703,2.226060603351126,0.4136401295020886,1.3109602473010882,0.6547168136711435,0.24900022225398014,1.427944655885292
6.845674749325274,3.9789259315657466,12.73395085633874,2.543406515910181,0.38287167391592575,1.5098451093995224,0.6526038401650713,0.22995277564131406,1.7503217820459718
6.14378045458503,4.216945434105782,13.781557351450353,2.005434065159102,1.2245858855948615,1.2973890187266173,0.7996568605691963,0.20467341104411968,1.5090527680747212
18.743762262696666,3.1713135802773618,12.053333402514554,2.641969755562829,0.06050368892470677,1.3135582421220688,0.9142399492554851,0.177604937669687,1.7135633410750493
6.134382891698665,3.168489992818409,12.049335984268414,2.6404802632629396,0.057124389607749765,1.312821351008391,0.9126018719791057,0.17775532050126922,1.714142836661386
5.855496001829305,2.393200683897408,6.060493359842684,4.785128750894717,0.8886526074184519,0.9714552991856807,2.1463983875871624,0.379791172907496,1.6656917904503026
4.193931627743104,0.7928083767926888,7.107673192150711,5.839822895532388,1.8748727841461374,1.0577159134648346,2.1870579620999715,0.4323671390351716,1.996656917904503
16.207925057935427,3.8215669556448906,6.439507794862688,4.762061666142304,1.4950527656881614,0.934377528082013,2.5196469031260587,0.42342503457591657,1.996656917904503
7.060529636705626,5.422764321369762,6.8966955218892725,4.439926234036749,1.6233503712468642,0.96464271443434,2.7506951910360606,0.39455655371722553,1.8267797274735778
7.410352566828378,4.976703013212469,6.562955718236129,4.305956012466272,2.1131776525420305,0.9002018893390422,2.4527499588932673,0.450860001805705,1.7555315034745365
18.753710524136736,6.26237113113077,7.486408766034515,4.203378800634249,1.6621965749206506,1.0395618446321127,2.2443074464564234,0.46446010065398513,1.9982677972747358
18.792301994922795,4.862648083814214,6.934222162909874,4.397365348311645,1.8415194001381658,0.7782730567116795,2.5845245558986143,0.442171890809718,1.9982677972747358
7.3050872884297435,5.986660558746655,6.523971928607921,4.705915461800295,1.7426155843371234,0.7169008830429463,2.412435335685189,0.49942171890809717,1.9349182969701546
6.287903776420638,6.018413005282872,6.557584857746678,4.709153514510959,1.788396978099487,0.7244484665368123,2.4477784123466932,0.49565764180275457,1.954715141269816
6.787930768020609,5.5879156321769194,6.571026204813294,4.726987587442764,1.8769144157521749,0.6695811634865103,2.520584323545815,0.48012985941345004,1.8926735813330133
6.409159189082044,5.6207689151793545,6.730293797087235,4.421844605422059,1.0561538214084996,0.6414884605611622,2.440451156130223,0.4844714275467306,1.8374737793698037
4.659341169613019,5.695014069749548,6.574196762402849,4.292174169055808,1.2263042792129895,0.6345455801999472,2.4770435533059847,0.4721627192324769,1.7520608905816508
3.870177290481568,6.077865609956927,6.446545509390138,4.3796214020965145,1.4410331591447114,0.8054525944432744,2.6006172795459883,0.4498591493112638,1.7129817608239402
5.723797912279712,5.196862557814815,7.164681901619332,4.123935314387586,1.2972054193900513,0.6416025591143043,2.608715945265676,0.45434827586829946,1.7129866327834438
5.2396373307577875,5.7147876384106855,6.656860479782625,4.306664329268175,1.2335582986877045,0.6271126838764256,2.466074582405426,0.4769998281590213,1.7478820403158992
4.795984341946159,5.21362115308854,7.3399775819121995,4.446080273212242,1.4437156630225905,0.47847568494355164,2.6863730968689965,0.47543992234480015,1.7014954383593672
4.419241997423716,3.3414469182992326,7.206473993473255,2.0244608027321225,1.7821091292457099,0.24584774669001258,2.705797344887524,0.44436353235988985,1.4601547785271316
4.571115242144613,3.2577548030009753,7.752111132637507,2.2609632546459904,2.05541475996078,0.025059626453111883,2.8973047693758125,0.4768525660416138,1.3592526064677213
4.565238022682441,1.3597524836218902,8.033752365149928,2.556316856704004,3.409521993128104,1.4120738400217085,2.9519594746326336,0.24462570834309838,1.4038095532648716
18.814126186011197,2.124767045074276,8.366548876025284,2.823977866907638,1.6739649103329266,0.3161181959115015,2.719777266900365,0.49324312282955984,1.0633926286193143
5.19162574043427,4.78501055962827,8.873206851840708,2.2905400207003064,1.9913973761161174,0.3530522646134844,2.805470648927677,0.49998556022597235,1.6248462323943111
6.17969558709131,3.348399878701151,7.832026151462781,2.2365945693079508,2.066938753052811,0.045593728369857284,2.887319097427715,0.48224736867309714,1.3635980035285558
4.224124093679437,2.8365224945677783,8.552057213381438,2.309266644810332,1.7840963795832887,0.1333659334127365,2.70910330988647,0.49509937417237326,1.3282111558328715
4.679276920475017,2.571892764044012,8.305998499004975,2.1556658692227746,1.5721639318714369,0.05685615791481244,2.7799825990660287,0.4767263379143509,1.246466527906985
4.537784201400986,2.508598311301649,8.364139939883746,2.131001307502594,1.5114679038922099,0.003136787189268811,2.686786808059716,0.45688341000752825,1.167007421550759
4.478131982052698,2.439748851655862,8.325205935416196,2.161692508753426,1.4574790804320439,0.02735120464550115,2.7257501908463455,0.470141402520058,1.1712797428900215
4.377590319782095,2.817704436254609,8.349806843055273,2.8749961740711036,0.7151128057650715,0.07278458622752414,2.9483502545231435,0.4997014140252006,0.8009174842960904
5.070768372571495,2.437440352037846,8.312962710372004,2.160001328141955,1.4567860364319702,0.026668397217999157,2.725631142783723,0.47114062658933215,1.1727508719125495
4.269797365000472,2.243487866732343,8.371955235715902,2.0888742966422575,1.549554816356784,0.06113093283532657,2.621724079912321,0.46409844591360455,1.1741849492167824
5.10719131461379,2.1392148789054044,8.393781773968058,2.0030869306373074,1.4131334072114887,0.12004253056958156,2.5442351411081012,0.45884867685258535,1.1814030968635933
4.0957287286607675,3.958030611566912,7.86992939008806,2.4981814014906583,0.6906813830590453,0.7860832186589063,1.4067167843430541,0.3635975099663011,1.7601348996212813
5.267915546054375,2.1662270587998513,8.335798571393315,2.0141445388578827,1.3848792549727473,0.10818978642381495,2.5481939892383965,0.45921748938042695,1.1873554577397898
4.6207799060811325,2.137575467964388,8.291936364570905,2.0340440606301353,1.4348282271549633,0.10927454584793768,2.5525323968929516,0.4637123246975388,1.195305465082841
4.955953056251771,2.130334187307562,8.298411336794063,2.042177816892463,1.4506689633267489,0.10021155821626974,2.5475348436082434,0.46617176074552596,1.1951237732140476
5.01661408110741,3.9943154840857287,6.052557352668689,2.7016259005343373,1.0718378955334222,0.001002115582162691,2.8213121567762474,0.34835834939927307,1.3899695066768163
3.8461306659738024,3.383493027436357,7.013932655751438,3.005125096613408,0.2792347969117923,0.10024470640978993,2.9589173849969863,0.35401201885253597,1.3772715252056025
4.2037563543334775,2.887047542515498,6.964427644322878,3.042809469529316,0.21556605672381768,0.0639547316841286,2.998317074983984,0.3585481850738671,1.4571366168460762
4.068612523731339,3.898326092797671,7.409593438363656,2.9661675164644006,0.5627052337089274,0.14709978990554004,2.8623939440065196,0.3688028046334864,1.6637446392308801
4.898646648477112,0.9899632415391202,9.371409703080282,5.739064609464746,0.23668194630225492,1.2039807861716323,1.967529852025671,0.2487519035427693,0.18633714896167697
4.662033165656212,1.9863221646596616,8.53785638880037,5.885725259085508,1.3194962052815589,0.7945001224614003,2.5579402778941875,0.20555203506309758,0.30442708492072595
6.180173748145922,1.1901014615248182,9.126727297268491,5.839771641788905,0.3985259101118511,1.1697713531147347,1.9019191691224113,0.23380857984774533,0.22253147022220848
5.771918516085255,0.011901014615248173,8.571830036116923,5.7015886979789,0.8227466481808917,1.277266047734884,2.181610960728872,0.26600850194629716,0.33154118809501854
5.940722825062251,0.21604120470839394,7.999765344610582,5.969000685085031,0.6433299752869637,1.3385726429431661,2.189163107313953,0.3074345990193854,0.33819935717889454
5.041395607309267,0.1084242467120381,8.291067393244466,5.557763537481719,0.6412002237051291,1.3146055102668948,1.3460980223592183,0.26071009764263714,0.6166655354282887
4.659993299643444,0.5362936279915349,9.4189044193868,2.035577635374817,2.8332427971638783,1.091769934665285,0.6385964158107976,0.18163500952750475,0.7952182546201005
16.50034943462755,1.0301030777224829,8.186028312780216,5.771845579014889,0.19190678212167073,1.5079385645539047,1.6431054640486789,0.1974440798249892,0.8076054492902542
4.37030211169294,0.42463410752547004,7.238975274287086,5.030044288268176,0.10829961758581177,1.3952132536229784,1.9076872590709073,0.1841328858976278,1.2626395401067982
5.156035381243279,0.0328285565904516,7.200796892554476,5.00299396539964,0.2627993143978257,1.3482531555616395,1.8287016188158234,0.16048907820980474,1.2503452692268855
4.108026200213759,0.7895241150017915,6.375952195350996,4.918210742749087,0.48474629545842873,1.4020878942214545,1.8590317796392481,0.18537006838270947,1.4795276300296236
4.797167003155628,1.0675703094825235,7.1253960663287135,5.314279453798546,0.459073265321358,1.4621833803903412,1.807959482433374,0.1741653368554384,1.288221160988347
4.910157088068736,3.9851360262602,6.925358537337784,4.65274295457651,1.5033717030092844,1.0431377960540194,1.4890764315504599,0.0019527006838270886,1.4341159981951694
9.822549506386324,2.921519508748286,7.8708216040700485,4.691330001913919,1.090818185223164,1.2784482062461344,2.052773882586315,0.13041453857930813,1.245709727551784
7.365987260151777,3.5501370592161607,7.54888183115165,5.148593724780893,1.3901843092791972,1.2557531678288647,2.1791663908478687,0.10876757651598579,1.6027130273268106
8.617926520296951,2.516859803611432,7.9708124196398895,5.2506205153688255,1.8435374248879732,1.169070926452811,2.6956906144634227,0.11991572513816917,1.4621082959845473
18.707268197461186,2.7998126103258762,7.2390218034801945,5.175078336313176,1.1703726431757535,1.1825445713743798,1.9198069372152387,0.09373344367834847,1.713396890132554
6.422235349932646,2.9411688606904676,6.733057823866778,5.189929163340009,1.3064716576992397,1.170690851803006,2.0160123395148437,0.0987847763573185,1.8021745123676771
6.637908625024291,2.184740571576717,6.470022420674193,5.16319119144964,1.5699229148307503,1.2978273823952946,2.173750498276054,0.0944408718490285,1.9686752209345848
18.784313976690594,2.9122630785337815,6.98989353904796,5.002497554406801,1.4448189152528683,1.1759101682075108,2.069565633019385,0.11051396192864417,1.870501301047396
9.443213442251906,3.7797938494282612,8.743826808039504,4.359951966142695,0.853375550565578,1.1647169484741662,2.2096087259180908,0.036911191953622524,1.9980217451236768
6.163459275185015,0.6081965998152739,7.0027924418189205,4.969107437643852,0.260216584448611,1.1329709195472781,1.2047139243926408,0.04107606003255624,1.8778836831032748
3.7842384875943695,0.006081965998152791,7.155147569604879,4.920404879889128,0.64396722670365,1.0730383226842934,1.1088180510402361,0.09011181590418174,1.5692455297246393
4.646711730522107,4.598882102598832,6.945289916764008,3.3305355926265667,0.29510184093770936,1.6794093983465375,0.44576484195165206,0.0993096063600113,1.3915224110857785
4.927486459373342,1.1852778992016542,8.271393570156995,4.448809746974045,1.1663898579414547,1.302561570293077,1.4700053377960258,0.07993753726410235,1.5717484946736031
6.77109231309327,0.006081965998152791,7.070574129455577,4.895842713218071,0.08602776100496107,1.1157996860758612,1.1647767480283702,0.03275786379473237,1.8565279234377814
4.604343874957005,0.14627200989440844,6.290996704764397,4.881063461953346,0.2707699871024617,1.164070066810719,1.013502972270993,0.030333107292765227,1.8257957388925963
3.817529545489249,0.28946199593957345,6.032735255750381,4.927889435578238,0.4211390258619934,1.1388756774706381,1.063003373480344,0.03254257547246312,1.8754996408756925
4.611588349018438,0.4233945545129181,6.0939829957673295,4.8355072351867765,0.6022461994013446,1.0609000487243145,1.2216416874091887,0.026059964006200188,1.8016344707527512
3.8938474378329713,1.5842542179454293,6.451887532230813,4.520088137779607,0.28086861441057703,0.9202635186804247,1.6045013771268668,0.07258941985107574,1.5364929272435834
4.06241232848046,1.5146114675530895,6.429772308394632,4.542919301794235,0.2921034572008763,0.9148579488162084,1.605546946111179,0.0699643614608973,1.5324807213563634
3.974708380340372,1.516787091878213,6.928831343103677,4.501558379663527,0.11853923773096825,0.9506209990726467,1.497974913774672,0.07240279791326214,1.6528654416699546
4.054641168091689,0.9189270761505502,6.235986271727107,4.60893885834043,0.3568324470695219,0.8908219200762373,1.5828673845250418,0.0969542850156697,1.659515090232865
3.6361976486052643,0.9176807853548266,6.68341033284845,4.677467460710318,0.23897193683320528,0.9518044926840545,1.5942304354597499,0.09844997495424189,1.6848145156641705
3.986115133260254,0.27266926467219,6.337857793084035,5.332715148108762,0.9545755145660196,0.9323717886482417,1.7440708965560847,0.11008914704449883,1.7342863566106816
4.724844306102453,3.0956759059555,8.11179705613219,5.993327151481088,0.23127457511127775,0.8850813451275403,1.3764164545256217,0.17870993975415422,1.3934527637811855
5.190098807611684,0.4061055267707543,6.174304983264587,5.381785581669551,0.99555395901901,0.9492520037029987,1.7348768071144103,0.1110673053983812,1.6697693909858295
4.432845273571562,0.004061055267707558,6.067879829894225,5.203152505696532,1.4165936808569368,0.6198904948233357,1.6408471618222897,0.10117346101548506,1.387957377105844
3.845933143040339,1.445090653565296,6.988413769201845,5.002699414151191,1.176596193664892,0.09885853263442246,1.0453398800181384,0.0011107346101548474,1.346699408340144
4.606122889065571,1.4776662365186566,7.060325774026623,4.604913249939675,1.0839554963565914,0.07111079439905532,1.1603930394747166,0.14082597065275695,1.0820183316537382
4.072546175113689,0.30842055734499413,8.720150375612679,4.514576653593755,1.998589642838883,0.08073248686792091,1.8756618913576908,0.3645961202624445,1.0168368520543454
4.852577950938236,2.1927853341104515,6.950051611360261,4.561573114835278,0.8137844928426946,0.0007111079439905549,1.1486542058018214,0.1301269864198809,1.0909173552605516
4.213479329043444,0.33329682549930045,9.727917990131198,4.283616845220931,3.531407883828266,1.1460209971742348,2.807330694122589,0.077301587518315,1.1789455926730903
15.858181697226282,1.4372872424132446,7.057476986787328,4.607151773796022,1.0921086819840813,0.07462866017799961,1.1553772287478332,0.14018569771513248,1.086797325054863
4.185161462911949,3.8784386278299094,8.720418074670484,3.958398723393075,0.9840758886617543,0.3251545772568462,1.0010651020118106,0.10428329853111366,0.07289224129912508
4.751531292167773,3.8716814654669145,9.908915068461662,3.8360229853033996,0.5548135397624173,0.2746890626484255,1.1208472959156424,0.0687629691545189,0.16361669915431215
5.80221515017924,4.278242450764754,9.808563328317524,3.8978357544500932,0.31457529832503023,0.39324587247218734,1.0728434556935107,0.028280284205515215,0.17789792355691705
5.392727147338375,4.710883448345939,9.685214340429463,3.6488814430773804,0.34585480131952223,0.5155707749006866,1.2288896576215513,0.008210225747203299,0.20154908954248169
