name,count,mean,std,min,25%,50%,75%,max,robustness_bin
response_time,10.0,3.9220297888848856,0.19603757101545602,3.4355918524037192,3.847885004047502,4.001232725246217,4.040687882194448,4.09564887590666,9
alpha_lon_accel_max,0,0,0,0,0,0,0,0,10
alpha_lon_brake_max,0,0,0,0,0,0,0,0,10
alpha_lon_brake_min,0,0,0,0,0,0,0,0,10
response_time,0,0,0,0,0,0,0,0,10
alpha_lon_accel_max,1.0,2.8378349499211506,nan,2.8378349499211506,2.8378349499211506,2.8378349499211506,2.8378349499211506,2.8378349499211506,11
alpha_lon_brake_max,1.0,7.698482531997132,nan,7.698482531997132,7.698482531997132,7.698482531997132,7.698482531997132,7.698482531997132,11
alpha_lon_brake_min,1.0,5.9017003310513365,nan,5.9017003310513365,5.9017003310513365,5.9017003310513365,5.9017003310513365,5.9017003310513365,11
response_time,1.0,0.05585234951854803,nan,0.05585234951854803,0.05585234951854803,0.05585234951854803,0.05585234951854803,0.05585234951854803,11
alpha_lon_accel_max,1.0,4.008103189827426,nan,4.008103189827426,4.008103189827426,4.008103189827426,4.008103189827426,4.008103189827426,12
alpha_lon_brake_max,1.0,6.948007385899867,nan,6.948007385899867,6.948007385899867,6.948007385899867,6.948007385899867,6.948007385899867,12
alpha_lon_brake_min,1.0,5.994343917252798,nan,5.994343917252798,5.994343917252798,5.994343917252798,5.994343917252798,5.994343917252798,12
response_time,1.0,0.09124881907905168,nan,0.09124881907905168,0.09124881907905168,0.09124881907905168,0.09124881907905168,0.09124881907905168,12
alpha_lon_accel_max,4.0,2.3596167839253335,2.6427381476216367,0.05146762018398698,0.08337686704498888,2.3069323465636975,4.583172263444043,4.773134822389952,13
alpha_lon_brake_max,4.0,7.199450486219772,1.0836502327911037,6.001353603295589,6.481314576806183,7.188510786884814,7.906646696298404,8.419426767813869,13
alpha_lon_brake_min,4.0,5.706878043145359,0.29338129867423784,5.381408173155545,5.501183439001376,5.724028354749565,5.9297229588935485,5.9980472899267605,13
response_time,4.0,2.3273353998871817,2.524127685509622,0.057821062891691914,0.1844489436570563,2.3593284132958585,4.502214869525984,4.532863710065318,13
alpha_lon_accel_max,0,0,0,0,0,0,0,0,14
alpha_lon_brake_max,0,0,0,0,0,0,0,0,14
alpha_lon_brake_min,0,0,0,0,0,0,0,0,14
response_time,0,0,0,0,0,0,0,0,14
alpha_lon_accel_max,3.0,0.2517661944869483,0.15350729212492675,0.11079372848558312,0.169994695230358,0.2291956619751329,0.32225242748763094,0.415309193000129,15
alpha_lon_brake_max,3.0,9.12824467644191,1.539884569273915,7.4765364628120174,8.43021261191635,9.383888761020682,9.954098783256853,10.524308805493026,15
alpha_lon_brake_min,3.0,3.8480311994066967,0.6576176977908024,3.1188741957718307,3.573942459821106,4.029010723870381,4.21260970122413,4.39620867857788,15
response_time,3.0,4.443342343415439,0.4459928182690851,4.14778424604132,4.186837340363883,4.2258904346864465,4.591121392102497,4.956352349518547,15
alpha_lon_accel_max,1.0,0.40518282173021997,nan,0.40518282173021997,0.40518282173021997,0.40518282173021997,0.40518282173021997,0.40518282173021997,16
alpha_lon_brake_max,1.0,11.053884645621256,nan,11.053884645621256,11.053884645621256,11.053884645621256,11.053884645621256,11.053884645621256,16
alpha_lon_brake_min,1.0,5.625559807060221,nan,5.625559807060221,5.625559807060221,5.625559807060221,5.625559807060221,5.625559807060221,16
response_time,1.0,4.297353527984479,nan,4.297353527984479,4.297353527984479,4.297353527984479,4.297353527984479,4.297353527984479,16
alpha_lon_accel_max,0,0,0,0,0,0,0,0,17
alpha_lon_brake_max,0,0,0,0,0,0,0,0,17
alpha_lon_brake_min,0,0,0,0,0,0,0,0,17
response_time,0,0,0,0,0,0,0,0,17
alpha_lon_accel_max,2.0,0.7602967572874127,0.21282873117836804,0.6098041182398599,0.6850504377636364,0.7602967572874127,0.8355430768111891,0.9107893963349656,18
alpha_lon_brake_max,2.0,10.781140089553514,2.8363721107628006,8.775522136064735,9.778331112809123,10.781140089553514,11.783949066297902,12.78675804304229,18
alpha_lon_brake_min,2.0,3.7197702942362536,0.5561740627989876,3.3264958429110165,3.523133068573635,3.7197702942362536,3.916407519898872,4.11304474556149,18
response_time,2.0,4.973843569995992,0.014444047302398101,4.963630086200687,4.968736828098339,4.973843569995992,4.9789503118936445,4.984057053791297,18
alpha_lon_accel_max,184.0,5.8318058724613016,2.5767926907201324,0.6484614053892718,3.980492085806369,6.047241965312857,7.973495354588281,9.948175607364334,19
alpha_lon_brake_max,184.0,9.460834253632067,2.3086836246159077,6.001253505092678,7.568229981191969,9.069162564180486,11.18214523019385,14.9119589135461,19
alpha_lon_brake_min,184.0,4.036575346869524,1.1701859904448861,2.011468772240878,3.0153682815906966,4.0452544338536836,5.046754894636407,5.9855603686166825,19
response_time,184.0,4.62679563399321,0.31628395419510497,4.0660258764684825,4.31158659098226,4.687422480960903,4.954173767172737,4.998666461773224,19
