robustness,alpha_lon_accel_max,alpha_lon_brake_max,alpha_lon_brake_min,response_time
4.8443914398102,6.82719902136964,9.562909793569132,3.7018472654346852,0.4572782024073327
19.659310920458317,7.3628367750184385,9.926596393181146,3.641849904453563,2.1171071362629323
