alpha_lon_accel_max,alpha_lon_brake_max,alpha_lon_brake_min,response_time,robustness
1.713136748684561,7.789421850210164,4.885177233133917,0.42594618972757115,3.004850434547096
6.111523556590676,9.701833776197363,4.270974479486094,2.5291149914404762,19.257279743561455
7.247561405122824,8.301514269635751,5.411849055811731,0.2666552102072361,3.441447015181573
