name,count,mean,std,min,25%,50%,75%,max,robustness_bin
alpha_lon_brake_max,23.0,9.394569909287759,3.2187665685318674,6.0138818637395195,6.769889873839736,8.47240456621869,12.3484666118281,14.912322564212449,13
alpha_lon_brake_min,23.0,4.588241791857016,1.3071366988081485,2.0310880041632795,4.18247147394824,5.012246283887606,5.493841420271856,5.985936360954344,13
response_time,23.0,2.288298312265528,1.1239082688384494,0.8961230745433423,1.6016119147420205,1.9439508261361718,2.4485352749154012,4.950535553963693,13
alpha_lon_accel_max,13.0,4.923814546900214,3.540749601066399,1.0542842525554472,1.925060617650585,3.717386073846215,9.077684516797463,9.932411082731859,14
alpha_lon_brake_max,13.0,8.725214715011397,2.0054327138557873,6.034056650170081,6.940512942176361,8.45066194237227,10.490860584523617,12.023277065550365,14
alpha_lon_brake_min,13.0,4.745983647877791,0.9953786493782417,2.9054523772394107,4.004108287072656,4.8895984514952975,5.483109245734662,5.996589196721652,14
response_time,13.0,2.1457633860174266,1.0868738884121218,0.7833130670890709,1.1088461586513036,2.0248326157282746,2.9707156192963926,3.829286912595772,14
alpha_lon_accel_max,17.0,4.137254494419176,2.7078033638937473,0.746630876123649,2.3467103633089934,2.9800987102126486,6.022899685785497,8.781646961392717,15
alpha_lon_brake_max,17.0,8.590654574754032,2.328608141144135,6.010813672518707,7.168273588009408,7.533929079028486,10.029916768134726,14.310687474028597,15
alpha_lon_brake_min,17.0,4.354999565482405,1.135968889797979,2.1933858513401066,3.9063933779508084,4.222953691779092,5.3542459227549015,5.973069147654417,15
response_time,17.0,2.372376038150251,1.2805896951617861,0.8750762870821374,1.5560445750560885,2.030424698227132,2.752608243515565,4.950500584068714,15
alpha_lon_accel_max,10.0,4.601388544597283,2.744575716835948,0.6930657510244882,2.365384451425887,4.535587321131908,7.043506705648038,8.189023887948927,16
alpha_lon_brake_max,10.0,9.042224040095718,2.4299566645060042,6.0939922249813465,7.80443377122743,8.82492076848925,9.65149412510487,14.348718824489872,16
alpha_lon_brake_min,10.0,4.331066452079385,1.1959619547543867,2.5983484542866857,3.2803872010459196,4.604515348283747,4.968732962311183,5.947484264465804,16
response_time,10.0,2.2195608997547813,1.2401287418194415,0.9230936546091818,1.3250881132847834,1.853548865129468,2.652910100913256,4.996931804129856,16
alpha_lon_accel_max,10.0,5.742493528257061,1.6671317295291506,3.5378370298206487,4.77123990014324,5.152041960520052,7.26273825603952,8.401204439912675,17
alpha_lon_brake_max,10.0,9.813529682648612,2.8876982288914403,6.209226899087957,7.414196396495261,10.080882106449053,10.802014585538743,14.935144277893098,17
alpha_lon_brake_min,10.0,4.4152744610579955,1.1120835040347488,2.0987601504066364,3.880749036600369,4.408449612692744,5.274864337937142,5.750254320162692,17
response_time,10.0,1.6153879126713082,0.3556214644085627,1.202376862817953,1.2520525763031718,1.6977100543149977,1.845323527715135,2.2041945446110573,17
alpha_lon_accel_max,14.0,3.768568868709537,1.8797461604786716,1.6071214051804064,2.082429352082657,4.252368039620821,4.551983020809609,8.306555809750224,18
alpha_lon_brake_max,14.0,9.667215785654053,3.040206042223529,6.235453359615827,7.4835275943187005,8.886591030910317,11.479567113086471,14.927752977474615,18
alpha_lon_brake_min,14.0,4.131037382025558,1.0929469364382534,2.0399787891649592,3.6167486527084076,4.127339148008285,4.631840978175987,5.848174581076629,18
response_time,14.0,2.349632699653679,0.7761937968773127,1.1644164410387108,1.8750229311216218,2.07799131127701,3.023010534345088,3.761328269907453,18
alpha_lon_accel_max,12.0,4.680678318748874,2.3408355484554617,1.262017112739105,3.367934365746957,4.584561303944108,5.961031266687897,9.521474466176779,19
alpha_lon_brake_max,12.0,9.249129033990169,2.9785533529699966,6.0193487782003166,7.374797065610315,8.133497776078771,10.12245105245103,14.939998160846992,19
alpha_lon_brake_min,12.0,4.832707150418142,1.1895859438405416,2.874691025431177,3.9894814116627817,5.435306355073807,5.81819527977216,5.998373740410376,19
response_time,12.0,2.209352867979186,0.8630140987531862,1.1980890320889237,1.7612220633282687,1.9503337763084725,2.5603880787210054,4.377371101114683,19
alpha_lon_accel_max,11.0,5.27148494562316,2.20607964956496,2.4167443038580223,3.732819743657148,4.993014197747777,6.690972638437136,9.070685371324958,20
alpha_lon_brake_max,11.0,9.389965987277954,1.4635806736519303,6.824001999655803,8.468603779783088,9.505765505622726,10.128841779122123,12.403253892161109,20
alpha_lon_brake_min,11.0,5.233331042313124,0.6447779303003877,4.174302161379159,4.739637289548886,5.550060148725667,5.763147724243572,5.990105495666894,20
response_time,11.0,2.0823251906976505,0.6235035921341958,1.2735107697079244,1.599267339601305,2.0680302379054334,2.4508548035579785,3.2458506610369087,20
alpha_lon_accel_max,9.0,5.040013343377218,1.624804675535533,1.3390129680821703,4.9899232540617975,5.401144558931677,5.633135026085251,7.1112532578897,21
alpha_lon_brake_max,9.0,9.555261542621851,2.6009403475742388,6.950309460943314,7.69407871401973,8.43111882421889,11.94537933299655,13.766385526000759,21
alpha_lon_brake_min,9.0,5.082391857771901,0.6449495709172869,3.988582397012657,4.863413028181166,5.065122518976434,5.561750885759713,5.880550656646661,21
response_time,9.0,2.1564566855109755,0.8219049607777691,1.5372682073241046,1.7736298035649931,1.8711878700341769,2.1042958194460257,4.264526736121487,21
alpha_lon_accel_max,8.0,4.310998445265751,2.3009698360463453,1.8679560517405018,2.538815109659075,3.739221678034488,5.661404358842594,8.351803247030034,22
alpha_lon_brake_max,8.0,9.054014577787063,1.6789699930751558,6.9051974053450795,7.897519350982,9.172930448981266,9.785020382080962,12.180343064318356,22
alpha_lon_brake_min,8.0,4.671934931619731,0.995189277437516,2.8133712411178418,4.376543205161605,4.8405764782112435,5.352424804024591,5.815893554509686,22
response_time,8.0,2.458979600582927,0.7458328839970215,1.3689704443377082,1.8578243202805984,2.5432266744223164,3.1365596955103565,3.2560010687818632,22
alpha_lon_accel_max,2.0,5.584560438897988,0.741430592591051,5.060289839097695,5.322425138997842,5.584560438897988,5.846695738798134,6.1088310386982805,23
alpha_lon_brake_max,2.0,9.992375193728844,1.9505810253403135,8.613106123456898,9.302740658592871,9.992375193728844,10.682009728864816,11.371644264000787,23
alpha_lon_brake_min,2.0,4.571344002663814,1.5910235497109886,3.4463204616356817,4.008832232149747,4.571344002663814,5.13385577317788,5.696367543691946,23
response_time,2.0,1.8374390502164712,0.0328442976827991,1.8142146246016544,1.8258268374090627,1.8374390502164712,1.8490512630238798,1.860663475831288,23
alpha_lon_accel_max,11.0,4.329550660242922,2.4329275015810716,1.1906672087563408,2.869014396832789,3.397423468531474,5.899151372167191,8.208335984145267,24
alpha_lon_brake_max,11.0,10.053267830412421,2.694246078337339,6.380478663058269,8.072359593196367,9.801623480022991,12.413512212444843,14.125032608947224,24
alpha_lon_brake_min,11.0,4.952983364064242,0.7613661904456535,3.3636081750080002,4.565521288560893,5.134795009486754,5.472265551882207,5.848678725224833,24
response_time,11.0,2.74114215765677,1.2366351606641202,1.502049529350505,1.7355886478976024,2.8393004525950967,3.0816319504699643,4.950530665033114,24
alpha_lon_accel_max,7.0,6.063036395061759,3.4523535718623397,2.3294259606027348,3.2869076020224606,4.6263808286084105,9.48579012402125,9.940052524133744,25
alpha_lon_brake_max,7.0,10.447980140342901,1.5888525386226238,7.319613869109584,10.105525884425578,10.922380277842294,11.196349377248971,12.290116312099324,25
alpha_lon_brake_min,7.0,4.829484186183569,0.8402026718372608,3.5763100321187813,4.338594215339225,4.759090951251777,5.3996769663878075,5.994445956460362,25
response_time,7.0,2.1932793772692576,0.934849653103567,1.1993172106451917,1.3306530535073344,2.287045883734986,2.824071923267125,3.5571425929557066,25
alpha_lon_accel_max,7.0,3.521443268623448,1.7614794635832065,1.720033246848614,2.3922499291613075,2.523024706592361,4.600706086545437,6.4211328955096745,26
alpha_lon_brake_max,7.0,11.462587412033722,3.5073456495708144,6.010133744931035,9.311052874617348,12.842557111521089,13.898540343274163,14.966234592000902,26
alpha_lon_brake_min,7.0,2.9798079908570307,1.3897939095999823,2.039388476525847,2.213933875866872,2.528439268012644,2.942113759665955,5.978732920395071,26
response_time,7.0,2.504253153688483,0.7452326816861453,1.2207080500713912,2.2316869592800046,2.4376426877755506,2.9207079809705707,3.566631457471287,26
alpha_lon_accel_max,8.0,5.564740989154813,2.8272995132379037,1.9040750580918175,3.3820642874934648,5.547836671657991,7.798412501204002,9.131188699851533,27
alpha_lon_brake_max,8.0,7.840283669460729,1.965527295424143,6.188058114321147,6.473783241217036,7.1546681274416795,8.57113777418456,11.999181095953569,27
alpha_lon_brake_min,8.0,4.386602764918191,1.2208275226340712,2.0344459564603623,3.748973514447055,4.81257605162976,5.074619187474296,5.702950553826829,27
response_time,8.0,2.2445660694641063,0.7153514980733805,1.4249206111868822,1.6597122344475221,2.128772674723794,2.862196180114089,3.1777063009540933,27
alpha_lon_accel_max,5.0,6.131331403435153,2.104553414421142,3.0136279537692494,5.208009040463674,6.608184375890904,7.3819441478369745,8.444891499214966,28
alpha_lon_brake_max,5.0,7.819516449248819,1.780978672950531,6.014230976335463,6.211860100622026,7.772583992320732,8.895099749527994,10.203807427437882,28
alpha_lon_brake_min,5.0,5.107580941659405,0.6212076113386036,4.51158226981157,4.589863966737973,4.9014711500980015,5.708759247726425,5.82622807392306,28
response_time,5.0,2.1201389853063235,0.6536453938463996,1.487113018258917,1.8140890656951445,1.821491061281284,2.31506099098954,3.1629407903067333,28
alpha_lon_accel_max,7.0,5.15639758216327,2.4178795486895805,2.1314408687787583,4.027597565223504,4.193171882751975,6.151666692438265,9.411641808288609,29
alpha_lon_brake_max,7.0,7.053369462557155,1.1483452466887933,6.056805150165218,6.1716050908463185,6.379286527123425,7.827632679728932,8.939019019460947,29
alpha_lon_brake_min,7.0,4.478968112018588,1.2217389058138806,2.4220086132761645,3.933716761381083,4.886809437860396,5.08930934216599,5.9979065258994115,29
response_time,7.0,2.3878266113797824,0.6618539898936915,1.4710202984401066,1.8778578708936964,2.572809342770108,2.7948219055701604,3.325597085520548,29
alpha_lon_accel_max,4.0,4.566306944165158,1.566039327547551,2.67695618512336,3.582847187075278,4.819887304469292,5.803347061559172,5.948496982598684,30
alpha_lon_brake_max,4.0,12.267367666026207,1.3029741984661785,10.908902881595733,11.335498319798294,12.210513624389645,13.142382970617554,13.739540533729803,30
alpha_lon_brake_min,4.0,4.653822740318735,0.9048311471147847,3.574425372523378,4.254789925897494,4.636150427217366,5.035183241638608,5.768564734316831,30
response_time,4.0,2.5328032527890545,0.6179860393600766,2.0994050065088583,2.1358787584802403,2.3012543696142673,2.698178863923082,3.429299265418825,30
alpha_lon_accel_max,3.0,4.934641996794174,2.0419926306996534,2.9954324879284084,3.869035486419415,4.742638484910422,5.904246751227057,7.065855017543692,31
alpha_lon_brake_max,3.0,9.083640198439618,2.667846409933275,6.823894271338457,7.612121436103684,8.400348600868911,10.213513161990198,12.026677723111485,31
alpha_lon_brake_min,3.0,4.830027625937295,0.6358692097379541,4.144376760179702,4.544880768177922,4.945384776176142,5.1728530588160915,5.40032134145604,31
response_time,3.0,2.5363164996110075,0.7725040229630056,1.7458452528910269,2.15972322063469,2.5736011883783534,2.9315521229709978,3.289503057563642,31
alpha_lon_accel_max,5.0,5.297869361970797,3.3894673371783557,1.341492904468431,2.6789469458994986,5.978242449276526,6.57136937116994,9.919295139039589,32
alpha_lon_brake_max,5.0,10.430453344759815,1.9024286231546295,7.4618031568741765,9.661473685125399,11.215942730490092,11.684978115687592,12.128069035621813,32
alpha_lon_brake_min,5.0,3.6341775237087517,0.9536938314032637,2.8763743090116445,2.9939851960048123,3.3684106599196224,3.6916779840305862,5.240439469577095,32
response_time,5.0,2.604385040102775,1.4746026107635513,1.2097000756076248,1.7623556547648591,2.034148138118644,3.0647291764252684,4.950992155597479,32
alpha_lon_accel_max,5.0,4.67987609889845,2.891253397610563,1.4738129103887896,2.8339881972039285,3.638696757483819,7.498331831025856,7.954550798389856,33
alpha_lon_brake_max,5.0,7.832602805780274,1.787083163580951,6.018053843464992,6.240791420676105,7.535026979204334,9.67784226910354,9.691299516452403,33
alpha_lon_brake_min,5.0,4.514870309905573,0.8753453830120501,3.514839029612653,3.609940993419584,4.999852160495704,5.188933970577014,5.260785395422915,33
response_time,5.0,2.994458862093274,1.3570157437445796,1.5901275608001728,1.7800381226605175,3.129741993645212,3.5970953813732134,4.875291251987254,33
alpha_lon_accel_max,6.0,3.7834759735309653,1.6501600320201166,1.6890566111343408,2.3873837891681764,4.463054158496533,4.744183217835083,5.552304342718395,34
alpha_lon_brake_max,6.0,9.536426895913772,3.0785664097538086,7.344394603079609,7.617817110083713,7.909913290632689,10.693223168060674,14.912895347366916,34
alpha_lon_brake_min,6.0,4.617738359885314,1.4032560801990484,2.033384144812335,4.400728458673204,4.8940507521383,5.518815735537103,5.9215860860347425,34
response_time,6.0,3.2049667316235095,1.2836223061919567,1.9535774338916048,2.4319009409722074,2.6051644774555074,4.207006752320987,4.950793394851185,34
alpha_lon_accel_max,4.0,3.87498789001623,1.5467219910883876,1.5872606400324207,3.6214436643855756,4.494568494233469,4.748112719864124,4.9235539315655625,35
alpha_lon_brake_max,4.0,10.958877923942534,3.6786238115463243,7.1127895512166575,8.26909386199985,10.899838808601913,13.589622870544598,14.923044527349653,35
alpha_lon_brake_min,4.0,4.2820523860796715,0.6443059038688836,3.4879803810001446,3.9043299844139527,4.36584476181704,4.7435671634827585,4.908539639684463,35
response_time,4.0,3.084368954793333,1.1310141542980683,2.3463548677381283,2.4810411779150146,2.6119780937184442,3.215305870596763,4.767164763998316,35
alpha_lon_accel_max,7.0,5.979745286194578,2.761902688805407,1.6717358956827386,4.387096987656568,7.26218026889682,7.757110194388642,8.635886474692063,36
alpha_lon_brake_max,7.0,8.290892312785152,1.301348222057597,6.918345843982617,7.6220209663870575,7.7535506814907995,8.605142841274828,10.910022048698883,36
alpha_lon_brake_min,7.0,4.477289786046509,1.3097275821627774,2.1463138797568297,4.131913034176584,4.465156752377579,5.245560639604922,5.974610522628138,36
response_time,7.0,2.546850224153339,1.3511346544076188,1.5410454286564352,1.7117185280617992,1.8753647356949088,2.9964618179433575,4.995180712711717,36
alpha_lon_accel_max,3.0,5.774941899656557,3.5196781159781154,1.7403731958268134,4.5542704977340165,7.36816779964122,7.792226251571428,8.216284703501637,37
alpha_lon_brake_max,3.0,12.32430277805713,0.889922437397972,11.298615163466101,12.040790135492378,12.782965107518654,12.837146585352642,12.891328063186627,37
alpha_lon_brake_min,3.0,3.55462452170281,1.1544762015982526,2.5478107165379544,2.9245826731553084,3.3013546297726624,4.058031424285238,4.814708218797814,37
response_time,3.0,2.635178677326969,2.0052800886455504,1.4553612625963663,1.4775002390086072,1.4996392154208478,3.2250873846922703,4.950535553963693,37
alpha_lon_accel_max,5.0,5.107821533160633,2.74452585869453,2.0815902205509254,2.536227076884653,5.361215448086253,7.699942659216687,7.860132261064648,38
alpha_lon_brake_max,5.0,8.830013321330682,0.8826558492608035,7.417242330206131,8.55925634386473,9.241488124197986,9.280671302320496,9.651408506064069,38
alpha_lon_brake_min,5.0,4.858071042091135,1.0432214752638986,3.620588833779929,4.357340705990911,4.4178087429592106,5.900170971265262,5.994445956460362,38
response_time,5.0,2.9397432042681912,1.1216333662563154,1.8203199364018032,2.0082259196448233,2.6337951014101004,3.9761551051709936,4.260219958713234,38
alpha_lon_accel_max,4.0,6.517643977668021,2.6685142724229065,2.5993396480567927,6.0021921992595715,7.500441606112302,8.01589338452075,8.470353050390685,39
alpha_lon_brake_max,4.0,7.893788474763975,1.8964729555119249,6.282395533005076,6.617322278863519,7.394822741065866,8.67128893696632,10.50311288391909,39
alpha_lon_brake_min,4.0,4.170048724623625,1.518487008762076,2.033536879254705,3.71870996545121,4.542053963580386,4.993392722752802,5.562550092079022,39
response_time,4.0,2.2834956238252286,1.263441600741827,1.3958441281687883,1.6744431174740266,1.7901558695434256,2.399208375894627,4.1578266280452745,39
alpha_lon_accel_max,1.0,3.0527735417791964,nan,3.0527735417791964,3.0527735417791964,3.0527735417791964,3.0527735417791964,3.0527735417791964,40
alpha_lon_brake_max,1.0,9.631208082751122,nan,9.631208082751122,9.631208082751122,9.631208082751122,9.631208082751122,9.631208082751122,40
alpha_lon_brake_min,1.0,3.6800331968855007,nan,3.6800331968855007,3.6800331968855007,3.6800331968855007,3.6800331968855007,3.6800331968855007,40
response_time,1.0,3.458870522940472,nan,3.458870522940472,3.458870522940472,3.458870522940472,3.458870522940472,3.458870522940472,40
alpha_lon_accel_max,5.0,3.126664962471417,1.8580945311177268,1.7345042395501151,1.8696226863713616,1.9415760793429653,4.167323138584299,5.9202986685083445,41
alpha_lon_brake_max,5.0,11.251783627143622,1.6535661243296422,8.762494645064399,10.958803057011238,11.222669489806117,12.065048387197285,13.249902556639075,41
alpha_lon_brake_min,5.0,4.267624561989382,1.5643843331240916,2.3738929552779386,2.938787510003072,4.583276063067818,5.483968709413047,5.958197572185035,41
response_time,5.0,3.888249414464994,1.3095132555352331,2.3752055757651456,2.5531372296566106,4.601795166497248,4.950778775402151,4.9603303250038175,41
alpha_lon_accel_max,3.0,7.682825491893882,2.110732772814645,5.752358441540678,6.555971668151216,7.359584894761754,8.648059017070484,9.936533139379213,42
alpha_lon_brake_max,3.0,8.367731176543296,2.2079587495813753,6.4955448929854605,7.150306408480278,7.805067923975095,9.303824318322214,10.802580712669332,42
alpha_lon_brake_min,3.0,5.132102756293167,0.5533104970438264,4.782871099775816,4.8131267370524995,4.843382374329184,5.306718584551843,5.770054794774502,42
response_time,3.0,2.0939778191371348,0.4454265451387333,1.6109183286046889,1.8967359016324927,2.1825534746602964,2.3355075644033576,2.488461654146419,42
alpha_lon_accel_max,3.0,5.613312623444063,3.6541524814522903,1.7040719051194042,3.948396431609459,6.192720958099514,7.567932982606393,8.943145007113271,43
alpha_lon_brake_max,3.0,10.882210960549159,3.9748071034834753,6.315093639478543,9.543472851862479,12.771852064246414,13.165769621084468,13.559687177922521,43
alpha_lon_brake_min,3.0,5.064758592600562,1.1702094551321418,3.7489655894543117,4.602668736244784,5.456371883035255,5.722655094173686,5.988938305312117,43
response_time,3.0,3.1095533948352223,1.6327377271480705,1.837452720696635,2.18900179704731,2.5405508733979856,3.745603731904516,4.950656590411047,43
alpha_lon_accel_max,6.0,5.203733166626569,3.313304439852998,1.8849900793759418,2.324882495025885,4.878181263740732,7.478685349958335,9.761743442083537,44
alpha_lon_brake_max,6.0,11.94915453162306,2.7241908794856626,7.602787505239474,11.299491315713391,11.516199757163632,14.00849528077017,14.993224546302635,44
alpha_lon_brake_min,6.0,4.706422909475503,1.3235752651904458,2.840427326425274,3.710679206599207,5.185444642291413,5.65662831260751,5.994440581763572,44
response_time,6.0,3.245094904029021,1.5397256019001933,1.2934801944652643,2.1320445379117867,3.21064197322542,4.57702828230361,4.950802838454437,44
alpha_lon_accel_max,6.0,5.453875323120319,3.030332056612481,2.3061549119515017,2.8763064403772294,4.974720916794683,8.190331232591536,9.02861890708582,45
alpha_lon_brake_max,6.0,11.187074868190154,2.926936944724552,7.436511813303175,8.921787975321202,11.915473185786993,12.744374352504517,14.910423377687456,45
alpha_lon_brake_min,6.0,4.6916773078693454,1.3656936281181755,2.030428593977605,4.889685288934627,5.000668942376075,5.202422958346364,5.995932333695711,45
response_time,6.0,2.956573577224177,1.0654312272046191,1.8148960772143088,2.01260846629807,2.9902694934472485,3.6006325521766653,4.453198036901443,45
alpha_lon_accel_max,5.0,5.18553376841806,2.5435003739731457,2.8320666550917304,3.9300505700056516,4.346993851718014,5.388227518041153,9.430330247233755,46
alpha_lon_brake_max,5.0,8.58516651150305,2.935202107472555,6.080267743875853,6.281290149637855,7.140857109901989,10.923445243715102,12.49997231038445,46
