alpha_lon_accel_max,alpha_lon_brake_max,alpha_lon_brake_min,response_time,robustness
2.8446026722795694,7.750234001202667,5.413815818245381,0.46395561983194755,3.0226455691419343
7.309613275691744,9.791714433452558,3.945052467796451,3.5161018223281446,79.10674132472771
5.25132946630325,9.662624913889358,4.566177202693994,2.663182413646406,34.86096310801996
