robustness,alpha_lon_accel_max,alpha_lon_brake_max,alpha_lon_brake_min,response_time
3.0384137532509303,2.828323100357444,7.892489044233227,5.4114327351942935,0.4478503158056302
14.016268062635078,4.362239838761065,9.38493415508601,4.65727991579153,2.1017142648044107
