name,count,mean,std,min,25%,50%,75%,max,robustness_bin
alpha_lon_accel_max,128.0,1.8816700237853474,1.0725776743451942,0.012579563643893444,0.9075325270503403,1.9977428924710567,2.536900684521958,4.655628533631102,0
alpha_lon_brake_max,128.0,6.530619900588043,0.5414823741654267,6.000675916892457,6.156541516992109,6.320835317507081,6.903409087736164,8.079805556210086,0
alpha_lon_brake_min,128.0,5.1102803439349485,0.5912811026110466,2.918374674400449,4.846981337945555,5.147131990159838,5.400812514025308,5.9814304971764205,0
response_time,128.0,0.11408619641616712,0.05239130711637109,0.05038842963057202,0.06886035511332951,0.1027876287159939,0.15181120792919076,0.2890168685773289,0
alpha_lon_accel_max,408.0,1.4325281539073131,1.0800703635578255,0.001705298648963821,0.6610690653669227,1.1187224851168514,2.0349816019912748,5.580999890913051,1
alpha_lon_brake_max,408.0,6.642282017457076,0.7704159272807373,6.000379729071888,6.132684368915073,6.345601363211924,6.93476989397357,10.746090433286406,1
alpha_lon_brake_min,408.0,4.31352551436377,1.1429287577361105,2.6981602715775805,3.002967127965217,4.702026655368574,5.285418109125463,5.999551623666456,1
response_time,408.0,0.1506631221863676,0.08326669064615287,0.0500176017153531,0.0875886622850882,0.135971364752195,0.19592133836348036,0.6956919261949116,1
alpha_lon_accel_max,532.0,1.3178443527988748,1.2130064519490942,0.0003110955965669217,0.5273529786952974,0.9214452046688686,1.9189558130024067,7.526341280763785,2
alpha_lon_brake_max,532.0,6.7182974449026265,0.9507471273134257,6.000077252138136,6.148993835447606,6.361934727334101,6.990462998944608,13.686403104507125,2
alpha_lon_brake_min,532.0,3.9598375443216565,1.1596656321262122,2.004099327053696,2.9421090773545533,3.2072939719326112,5.129763801637847,5.999752180665532,2
response_time,532.0,0.21196664987272212,0.14445294225776148,0.05005428154019851,0.10528003589863744,0.17802207194311448,0.2731002858957855,1.0348849674834613,2
alpha_lon_accel_max,668.0,1.4907692571421365,1.39307700238658,3.633331980840452e-05,0.5377473699213939,0.999850677717409,2.0665962207902253,9.956410081458065,3
alpha_lon_brake_max,668.0,6.912683321450998,1.2071331951287612,6.000432812133113,6.15267195334728,6.459100658470996,7.205052824124355,14.73640924430478,3
alpha_lon_brake_min,668.0,3.9968609986701593,1.2097460355076501,2.009183746744005,2.9482519538248697,3.402504116636291,5.197373051242238,5.9997285670219025,3
response_time,668.0,0.29436152304534136,0.22834194116902762,0.050243367292009344,0.11417338414684987,0.2314594742419204,0.42155149189281427,1.4097514531845616,3
alpha_lon_accel_max,1342.0,1.5182039456631578,1.3897159325147752,0.0002371368971342685,0.5541200059490015,1.0767328642206462,2.1433662081135387,9.908885222977075,4
alpha_lon_brake_max,1342.0,7.2213724553029985,1.590620763634747,6.000077252138136,6.218269241581428,6.611117141952658,7.6113752407731186,14.992835550535732,4
alpha_lon_brake_min,1342.0,4.116655055627987,1.233983621271059,2.0085423711877057,2.9352657608962467,4.100184016326434,5.274416479458921,5.999752180665532,4
response_time,1342.0,0.2996683183524558,0.260952795342011,0.050175278538652036,0.10480295335683365,0.20690228872019215,0.4219211974323983,1.8060125355157564,4
alpha_lon_accel_max,1646.0,1.665168286262064,1.5065566684113731,0.0005557468410441467,0.6063766323046006,1.2040122036533183,2.3736551509297636,9.905515647987613,5
alpha_lon_brake_max,1646.0,7.5012307517615815,1.9137831803544274,6.0,6.239790942802076,6.713807822225144,7.988577398389713,14.99622674738822,5
alpha_lon_brake_min,1646.0,4.094804385959282,1.2375565378622446,2.001006672626272,2.9394273913483584,4.233848604598115,5.225751648774351,5.999752180665532,5
response_time,1646.0,0.4288978198555879,0.459508243815975,0.0500668476197568,0.13007380549792502,0.2520170307330299,0.5634842705837166,3.306289093040488,5
alpha_lon_accel_max,528.0,2.3157349137481344,2.1081334253875132,0.0013327562358214989,0.672951639458963,1.7395952816781444,3.458301379356122,9.93522143072992,6
alpha_lon_brake_max,528.0,8.11651671924894,2.1375501397103984,6.000417315730423,6.354027367233499,7.487609522142984,9.197527740984908,14.959176466625399,6
alpha_lon_brake_min,528.0,3.9772027411007906,1.2626925023700737,2.000154698427594,2.9168146135980466,3.8360391888478107,5.204162194954732,5.99372785918091,6
response_time,528.0,1.0019753773197635,0.7029228869582,0.050940528703188936,0.4890457226248155,0.885491179445397,1.3499392133115995,4.456855209781429,6
alpha_lon_accel_max,41.0,3.7635358692920615,2.912982047171589,0.09012026427911184,1.2837837904124627,3.059251140711425,5.455914582696473,9.97476806071294,7
alpha_lon_brake_max,41.0,8.947761313502925,2.157580995188617,6.005438209427072,6.918393782558547,9.133799090827466,10.317708584419467,14.795240715697037,7
alpha_lon_brake_min,41.0,3.9383971475811377,1.1934159732951242,2.0086889449664898,2.939968926359766,4.053276869245382,4.911477952013094,5.993857141545021,7
response_time,41.0,1.704597976690426,0.971030659546555,0.4640251511795699,0.9940208145325712,1.4393850816183271,2.3676248533820115,4.017726787301573,7
alpha_lon_accel_max,34.0,3.307535750272155,2.6924521027592228,0.008885222977074309,1.3302723174365805,2.2982111874287017,4.611037192288966,9.822230437260588,8
alpha_lon_brake_max,34.0,8.613759631039313,2.4957217439160986,6.011758840200095,6.560446426510114,7.824043472895438,10.236826295990237,14.913503459213768,8
alpha_lon_brake_min,34.0,4.146816997491483,1.1507579064785411,2.011118487550525,3.1309477510031014,4.32814374282407,4.925835580830128,5.993165746992783,8
response_time,34.0,1.9166359042413268,0.9603970909173993,0.7390470971344748,1.1852256714391596,1.92544951143987,2.418994598913268,4.93902249934566,8
alpha_lon_accel_max,31.0,3.7898993321159584,2.415650628757747,0.017454345085836254,2.590014510842705,3.3221015107252514,5.044954743915008,9.652961931020196,9
alpha_lon_brake_max,31.0,8.952357366148462,2.6134796149965034,6.027817250817255,6.882706810050824,8.27687706327095,10.190776484982235,14.942560737543976,9
alpha_lon_brake_min,31.0,4.06627649328706,1.2820328290117413,2.0091705092649965,2.95399838744273,4.260057266366266,5.055331392174283,5.988973262437544,9
response_time,31.0,1.8495260876665185,1.1703502130399897,0.5467570396662926,1.1593280012713933,1.424508944975113,1.7541707632443195,4.954398905219375,9
alpha_lon_accel_max,25.0,3.7434502052792142,2.328953884941331,0.15412524643752687,2.1667220496344206,3.3182930310566228,4.90421293132653,9.699738580709587,10
alpha_lon_brake_max,25.0,8.822693842385693,2.27671899436302,6.0332332417457275,6.9242433663958485,8.69923302368087,10.077317660795432,14.727333186410771,10
alpha_lon_brake_min,25.0,3.7067609602920495,1.1010539280951286,2.253380963788647,2.8672166480727324,3.4229720776487094,4.303648448543472,5.973143048275389,10
response_time,25.0,1.7834525672404902,0.9611365430477944,0.6174971373775425,1.2714177660225865,1.4479011885588824,1.8987809510741476,4.952402318580801,10
alpha_lon_accel_max,29.0,3.6653630450343497,2.9627955918672337,0.04201926674554185,0.5237286603174139,3.586784839138426,5.114306611096291,9.934802327945118,11
alpha_lon_brake_max,29.0,9.477743956474745,2.912013811394551,6.0718820324763225,6.765653907896999,8.813414505412482,10.916392685210475,14.921724513388295,11
alpha_lon_brake_min,29.0,4.023729192167504,1.2671785093822168,2.044638553976373,2.8899085884295683,4.194299617571619,5.0092646941908345,5.994009360614393,11
response_time,29.0,2.326614092314355,1.5034570342534168,0.582732594558186,1.2345767426476075,1.5819169462775855,3.5879754166083817,4.9824042710518865,11
